DATE,YEAR,MONTH,DAY,RAINFALL,TMAX,TMIN,RH,WIND_SPEED,WIND_DIRECTION,WATER_CONSUMPTION,ESTIMATED_POPULATION,DAY_OF_WEEK,IS_WEEKEND,IS_RAINY_SEASON
2019-05-23,2019,5,23,6.4,33.1,25.4,76.0,2,260,7095336.322580645,1800701.276712329,3,0,0
2019-05-24,2019,5,24,74.4,33.7,25.2,74.0,2,180,7090375.064516129,1800812.257534247,4,0,0
2019-05-25,2019,5,25,0.0,32.1,25.1,79.0,1,180,7085413.806451613,1800923.2383561644,5,1,0
2019-05-26,2019,5,26,0.0,33.7,25.3,74.0,2,180,7080452.548387097,1801034.2191780822,6,1,0
2019-05-27,2019,5,27,0.0,34.0,26.6,74.0,2,180,7075491.29032258,1801145.2,0,0,0
2019-05-28,2019,5,28,0.0,34.5,24.8,70.0,2,40,7070530.0322580645,1801256.1808219175,1,0,0
2019-05-29,2019,5,29,0.8,34.1,26.6,72.0,2,200,7065568.774193549,1801367.1616438357,2,0,0
2019-05-30,2019,5,30,1.6,28.4,24.7,90.0,1,200,7060607.516129033,1801478.1424657528,3,0,0
2019-05-31,2019,5,31,0.8,33.2,25.1,79.0,1,40,7055646.258064516,1801589.1232876712,4,0,0
2019-06-01,2019,6,1,7.5,33.1,26.0,83.0,1,40,7050685.0,1801700.104109589,5,1,1
2019-06-02,2019,6,2,1.2,31.8,25.0,85.0,1,20,7045657.166666667,1801811.0849315068,6,1,1
2019-06-03,2019,6,3,2.4,32.0,25.5,85.0,1,40,7040629.333333333,1801922.0657534243,0,0,1
2019-06-04,2019,6,4,0.2,33.8,25.0,75.0,2,20,7035601.5,1802033.0465753423,1,0,1
2019-06-05,2019,6,5,27.8,33.7,24.6,76.0,2,40,7030573.666666667,1802144.0273972603,2,0,1
2019-06-06,2019,6,6,0.0,33.0,25.8,75.0,1,360,7025545.833333333,1802255.008219178,3,0,1
2019-06-07,2019,6,7,3.0,33.9,26.0,77.0,2,70,7020518.0,1802365.989041096,4,0,1
2019-06-08,2019,6,8,1.5,33.7,25.5,83.0,2,160,7015490.166666667,1802476.9698630136,5,1,1
2019-06-09,2019,6,9,0.0,34.3,27.0,76.0,2,200,7010462.333333333,1802587.950684932,6,1,1
2019-06-10,2019,6,10,53.6,34.0,25.0,76.0,2,220,7005434.5,1802698.931506849,0,0,1
2019-06-11,2019,6,11,50.333333333333336,33.0,26.8,81.0,2,200,7000406.666666667,1802809.9123287671,1,0,1
2019-06-12,2019,6,12,47.06666666666666,33.2,26.0,79.0,2,180,6995378.833333333,1802920.893150685,2,0,1
2019-06-13,2019,6,13,43.8,32.5,26.0,81.0,2,180,6990351.0,1803031.873972603,3,0,1
2019-06-14,2019,6,14,72.3,31.0,25.3,81.0,2,180,6985323.166666667,1803142.854794521,4,0,1
2019-06-15,2019,6,15,100.8,33.1,24.2,75.0,2,180,6980295.333333333,1803253.8356164384,5,1,1
2019-06-16,2019,6,16,9.2,32.0,25.5,81.0,2,220,6975267.5,1803364.816438356,6,1,1
2019-06-17,2019,6,17,0.6,33.8,26.0,79.0,1,40,6970239.666666667,1803475.797260274,0,0,1
2019-06-18,2019,6,18,3.6,33.8,26.2,76.0,2,70,6965211.833333333,1803586.778082192,1,0,1
2019-06-19,2019,6,19,0.0,34.0,26.4,76.0,1,180,6960184.0,1803697.7589041088,2,0,1
2019-06-20,2019,6,20,3.2,33.2,26.0,76.0,2,160,6955156.166666667,1803808.739726028,3,0,1
2019-06-21,2019,6,21,0.0,32.0,25.4,79.0,1,180,6950128.333333333,1803919.7205479448,4,0,1
2019-06-22,2019,6,22,4.0,33.0,25.2,80.0,1,180,6945100.5,1804030.701369863,5,1,1
2019-06-23,2019,6,23,29.2,32.0,25.0,82.0,2,180,6940072.666666667,1804141.6821917808,6,1,1
2019-06-24,2019,6,24,24.6,32.7,24.1,82.0,2,200,6935044.833333333,1804252.6630136983,0,0,1
2019-06-25,2019,6,25,12.3,34.0,25.8,77.0,2,180,6930017.0,1804363.6438356163,1,0,1
2019-06-26,2019,6,26,0.0,32.3,25.6,79.0,2,180,6924989.166666667,1804474.6246575343,2,0,1
2019-06-27,2019,6,27,0.6,31.8,26.3,81.0,1,180,6919961.333333333,1804585.605479452,3,0,1
2019-06-28,2019,6,28,1.2,33.0,25.2,78.0,2,200,6914933.5,1804696.5863013696,4,0,1
2019-06-29,2019,6,29,13.6,31.5,25.6,82.0,2,160,6909905.666666667,1804807.567123288,5,1,1
2019-06-30,2019,6,30,9.533333333333331,31.3,26.0,81.0,2,180,6904877.833333333,1804918.5479452056,6,1,1
2019-07-01,2019,7,1,5.466666666666667,30.0,25.5,82.0,1,180,6899850.0,1805029.528767124,0,0,1
2019-07-02,2019,7,2,1.4,31.6,24.8,81.0,2,40,6906276.967741936,1805140.509589041,1,0,1
2019-07-03,2019,7,3,1.4,29.5,25.1,83.0,2,200,6912703.935483871,1805251.4904109589,2,0,1
2019-07-04,2019,7,4,32.5,31.2,25.2,82.0,1,70,6919130.903225807,1805362.4712328769,3,0,1
2019-07-05,2019,7,5,5.2,31.7,25.3,84.0,1,180,6925557.870967742,1805473.4520547944,4,0,1
2019-07-06,2019,7,6,1.2,32.0,25.7,79.0,2,180,6931984.838709678,1805584.4328767124,5,1,1
2019-07-07,2019,7,7,0.0,32.5,26.8,77.0,2,180,6938411.806451613,1805695.4136986304,6,1,1
2019-07-08,2019,7,8,10.8,32.6,23.6,77.0,2,180,6944838.774193549,1805806.394520548,0,0,1
2019-07-09,2019,7,9,1.6,30.8,24.0,81.0,2,180,6951265.741935484,1805917.3753424657,1,0,1
2019-07-10,2019,7,10,0.0,33.4,25.0,82.0,1,180,6957692.70967742,1806028.356164384,2,0,1
2019-07-11,2019,7,11,6.4,30.6,24.6,84.0,1,360,6964119.677419355,1806139.3369863008,3,0,1
2019-07-12,2019,7,12,0.6,29.0,25.0,86.0,2,180,6970546.645161291,1806250.3178082192,4,0,1
2019-07-13,2019,7,13,0.8,30.0,25.2,83.0,1,160,6976973.612903226,1806361.298630137,5,1,1
2019-07-14,2019,7,14,4.4,30.7,24.6,86.0,1,160,6983400.580645162,1806472.2794520548,6,1,1
2019-07-15,2019,7,15,2.2,32.2,26.2,78.0,3,200,6989827.548387097,1806583.2602739723,0,0,1
2019-07-16,2019,7,16,0.0,31.8,26.6,75.0,3,200,6996254.516129033,1806694.2410958903,1,0,1
2019-07-17,2019,7,17,0.0,31.2,25.0,77.0,3,180,7002681.483870967,1806805.2219178083,2,0,1
2019-07-18,2019,7,18,0.0,32.1,24.6,77.0,2,200,7009108.451612903,1806916.202739726,3,0,1
2019-07-19,2019,7,19,0.0,32.0,26.0,78.0,2,180,7015535.419354838,1807027.183561644,4,0,1
2019-07-20,2019,7,20,0.2,32.1,25.5,82.0,1,180,7021962.387096774,1807138.1643835616,5,1,1
2019-07-21,2019,7,21,1.0,32.0,25.8,77.0,2,200,7028389.354838709,1807249.14520548,6,1,1
2019-07-22,2019,7,22,25.4,32.4,24.0,82.0,2,180,7034816.322580645,1807360.126027397,0,0,1
2019-07-23,2019,7,23,93.3,32.2,23.0,82.0,2,180,7041243.29032258,1807471.106849315,1,0,1
2019-07-24,2019,7,24,62.2,29.1,23.8,86.0,2,180,7047670.258064516,1807582.0876712329,2,0,1
2019-07-25,2019,7,25,31.1,32.9,24.6,78.0,2,200,7054097.225806451,1807693.0684931504,3,0,1
2019-07-26,2019,7,26,0.0,31.4,25.0,80.0,1,20,7060524.193548387,1807804.0493150684,4,0,1
2019-07-27,2019,7,27,5.0,31.3,25.8,84.0,1,70,7066951.161290322,1807915.0301369864,5,1,1
2019-07-28,2019,7,28,18.4,31.8,24.0,83.0,1,180,7073378.129032258,1808026.010958904,6,1,1
2019-07-29,2019,7,29,39.35,30.8,24.5,82.0,1,220,7079805.096774193,1808136.991780822,0,0,1
2019-07-30,2019,7,30,60.3,32.2,24.0,81.0,1,200,7086232.064516129,1808247.97260274,1,0,1
2019-07-31,2019,7,31,0.2,29.0,24.8,88.0,1,180,7092659.0322580645,1808358.9534246568,2,0,1
2019-08-01,2019,8,1,0.2,31.0,26.2,82.0,1,180,7099086.0,1808469.9342465752,3,0,1
2019-08-02,2019,8,2,0.2,30.8,25.4,82.0,1,180,7099900.806451613,1808580.9150684928,4,0,1
2019-08-03,2019,8,3,1.0,31.6,26.6,79.0,3,200,7100715.612903226,1808691.895890411,5,1,1
2019-08-04,2019,8,4,0.0,32.6,27.0,75.0,3,200,7101530.419354838,1808802.8767123288,6,1,1
2019-08-05,2019,8,5,0.1,32.0,26.5,75.0,4,200,7102345.225806451,1808913.8575342463,0,0,1
2019-08-06,2019,8,6,0.0,32.1,26.8,75.0,3,200,7103160.0322580645,1809024.8383561643,1,0,1
2019-08-07,2019,8,7,0.0,33.0,27.0,73.0,3,200,7103974.838709678,1809135.8191780825,2,0,1
2019-08-08,2019,8,8,0.2,32.2,27.0,76.0,3,180,7104789.645161291,1809246.8,3,0,1
2019-08-09,2019,8,9,0.0,32.8,25.0,75.0,2,180,7105604.451612903,1809357.7808219176,4,0,1
2019-08-10,2019,8,10,0.0,32.5,26.2,78.0,3,180,7106419.258064516,1809468.761643836,5,1,1
2019-08-11,2019,8,11,0.0,32.7,25.1,75.0,2,200,7107234.064516129,1809579.742465753,6,1,1
2019-08-12,2019,8,12,0.0,32.8,27.3,73.0,3,200,7108048.870967742,1809690.723287672,0,0,1
2019-08-13,2019,8,13,0.0,33.7,25.8,72.0,2,200,7108863.677419355,1809801.704109589,1,0,1
2019-08-14,2019,8,14,2.4,32.3,26.0,75.0,3,180,7109678.483870967,1809912.6849315069,2,0,1
2019-08-15,2019,8,15,4.8,32.1,26.0,78.0,2,200,7110493.29032258,1810023.6657534249,3,0,1
2019-08-16,2019,8,16,1.6,32.3,26.6,78.0,1,200,7111308.096774193,1810134.6465753424,4,0,1
2019-08-17,2019,8,17,68.6,32.1,22.9,84.0,2,180,7112122.903225807,1810245.62739726,5,1,1
2019-08-18,2019,8,18,0.9,32.0,24.0,80.0,1,180,7112937.70967742,1810356.6082191784,6,1,1
2019-08-19,2019,8,19,70.6,32.4,23.2,82.0,1,160,7113752.516129033,1810467.589041096,0,0,1
2019-08-20,2019,8,20,2.6,32.7,24.8,78.0,1,180,7114567.322580645,1810578.5698630137,1,0,1
2019-08-21,2019,8,21,3.8,32.0,24.4,82.0,2,180,7115382.129032258,1810689.550684932,2,0,1
2019-08-22,2019,8,22,0.0,32.6,24.2,75.0,2,180,7116196.935483871,1810800.5315068488,3,0,1
2019-08-23,2019,8,23,0.0,32.0,24.8,77.0,1,180,7117011.741935484,1810911.5123287672,4,0,1
2019-08-24,2019,8,24,0.0,32.6,25.0,77.0,2,200,7117826.548387097,1811022.493150685,5,1,1
2019-08-25,2019,8,25,2.8,33.0,25.0,81.0,1,180,7118641.354838709,1811133.4739726027,6,1,1
2019-08-26,2019,8,26,0.0,31.8,26.2,80.0,2,180,7119456.161290322,1811244.4547945205,0,0,1
2019-08-27,2019,8,27,1.0,33.0,26.4,76.0,2,200,7120270.967741936,1811355.4356164385,1,0,1
2019-08-28,2019,8,28,68.4,32.5,24.0,82.0,2,180,7121085.774193549,1811466.4164383565,2,0,1
2019-08-29,2019,8,29,2.2,32.7,25.3,82.0,2,200,7121900.580645162,1811577.397260274,3,0,1
2019-08-30,2019,8,30,11.0,32.9,25.2,81.0,1,180,7122715.387096774,1811688.378082192,4,0,1
2019-08-31,2019,8,31,13.0,30.7,24.5,86.0,1,180,7123530.193548387,1811799.3589041096,5,1,1
2019-09-01,2019,9,1,18.2,30.7,25.0,81.0,2,200,7124345.0,1811910.339726028,6,1,1
2019-09-02,2019,9,2,23.4,32.3,24.0,80.0,2,180,7126454.3,1812021.320547945,0,0,1
2019-09-03,2019,9,3,26.6,32.0,23.7,83.0,2,180,7128563.6,1812132.301369863,1,0,1
2019-09-04,2019,9,4,0.0,30.9,25.6,83.0,1,180,7130672.9,1812243.2821917809,2,0,1
2019-09-05,2019,9,5,18.2,32.3,25.8,79.0,2,200,7132782.2,1812354.2630136984,3,0,1
2019-09-06,2019,9,6,36.4,32.1,23.9,82.0,2,180,7134891.5,1812465.2438356164,4,0,1
2019-09-07,2019,9,7,0.0,32.1,25.0,82.0,2,180,7137000.8,1812576.2246575344,5,1,1
2019-09-08,2019,9,8,0.0,33.1,25.8,79.0,2,180,7139110.1,1812687.205479452,6,1,1
2019-09-09,2019,9,9,0.0,32.8,26.0,79.0,1,180,7141219.4,1812798.18630137,0,0,1
2019-09-10,2019,9,10,0.0,33.3,24.5,72.0,1,180,7143328.7,1812909.167123288,1,0,1
2019-09-11,2019,9,11,0.0,35.0,27.2,59.0,2,180,7145438.0,1813020.1479452047,2,0,1
2019-09-12,2019,9,12,10.5,29.7,26.2,80.0,2,200,7147547.3,1813131.1287671232,3,0,1
2019-09-13,2019,9,13,0.0,30.6,27.0,73.0,3,220,7149656.6,1813242.1095890407,4,0,1
2019-09-14,2019,9,14,0.0,32.0,25.5,75.0,2,180,7151765.9,1813353.090410959,5,1,1
2019-09-15,2019,9,15,0.0,33.0,23.7,72.0,2,180,7153875.2,1813464.0712328767,6,1,1
2019-09-16,2019,9,16,0.0,31.6,25.0,77.0,2,180,7155984.5,1813575.0520547945,0,0,1
2019-09-17,2019,9,17,0.0,31.8,24.8,75.0,2,180,7158093.8,1813686.0328767125,1,0,1
2019-09-18,2019,9,18,0.0,31.9,24.2,75.0,2,180,7160203.1,1813797.01369863,2,0,1
2019-09-19,2019,9,19,0.0,31.8,24.2,76.0,2,180,7162312.4,1813907.994520548,3,0,1
2019-09-20,2019,9,20,0.0,32.2,26.0,77.0,3,180,7164421.7,1814018.9753424656,4,0,1
2019-09-21,2019,9,21,0.0,31.8,25.6,79.0,2,180,7166531.0,1814129.956164384,5,1,1
2019-09-22,2019,9,22,0.0,32.7,26.6,76.0,2,180,7168640.3,1814240.936986301,6,1,1
2019-09-23,2019,9,23,0.0,32.6,24.8,74.0,2,220,7170749.6,1814351.917808219,0,0,1
2019-09-24,2019,9,24,0.0,34.3,23.8,70.0,2,40,7172858.9,1814462.898630137,1,0,1
2019-09-25,2019,9,25,0.2,35.0,26.2,67.0,2,180,7174968.2,1814573.8794520549,2,0,1
2019-09-26,2019,9,26,0.0,32.3,26.4,77.0,3,180,7177077.5,1814684.8602739729,3,0,1
2019-09-27,2019,9,27,1.05,32.8,27.7,76.0,3,180,7179186.8,1814795.8410958904,4,0,1
2019-09-28,2019,9,28,2.1,33.0,25.0,77.0,3,180,7181296.1,1814906.821917808,5,1,1
2019-09-29,2019,9,29,2.8,32.1,25.1,77.0,2,180,7183405.4,1815017.802739726,6,1,1
2019-09-30,2019,9,30,0.0,32.0,24.4,78.0,2,180,7185514.7,1815128.783561644,0,0,1
2019-10-01,2019,10,1,0.8,32.4,25.0,74.0,2,180,7187624.0,1815239.7643835617,1,0,1
2019-10-02,2019,10,2,0.4,32.7,24.6,77.0,2,180,7192126.129032258,1815350.74520548,2,0,1
2019-10-03,2019,10,3,53.3,33.0,23.0,79.0,1,180,7196628.258064516,1815461.7260273967,3,0,1
2019-10-04,2019,10,4,0.8,33.8,24.0,77.0,2,20,7201130.387096774,1815572.706849315,4,0,1
2019-10-05,2019,10,5,21.1,34.0,24.0,75.0,2,40,7205632.516129033,1815683.687671233,5,1,1
2019-10-06,2019,10,6,0.0,34.1,24.6,76.0,1,20,7210134.645161291,1815794.6684931507,6,1,1
2019-10-07,2019,10,7,102.0,34.2,23.9,77.0,3,180,7214636.774193549,1815905.6493150685,0,0,1
2019-10-08,2019,10,8,0.0,33.7,24.8,78.0,2,180,7219138.903225807,1816016.6301369865,1,0,1
2019-10-09,2019,10,9,0.0,33.4,26.0,74.0,2,200,7223641.032258064,1816127.610958904,2,0,1
2019-10-10,2019,10,10,0.7,32.7,25.0,75.0,2,180,7228143.161290322,1816238.591780822,3,0,1
2019-10-11,2019,10,11,1.4,32.7,24.4,75.0,2,180,7232645.29032258,1816349.57260274,4,0,1
2019-10-12,2019,10,12,1.6,32.0,24.8,79.0,2,180,7237147.419354838,1816460.5534246576,5,1,1
2019-10-13,2019,10,13,1.8,32.3,24.1,79.0,2,360,7241649.548387097,1816571.534246576,6,1,1
2019-10-14,2019,10,14,2.0,33.6,24.0,75.0,2,360,7246151.677419355,1816682.515068493,0,0,1
2019-10-15,2019,10,15,18.6,32.2,24.0,77.0,2,40,7250653.806451613,1816793.4958904108,1,0,1
2019-10-16,2019,10,16,0.0,32.7,25.8,79.0,2,180,7255155.935483871,1816904.4767123288,2,0,1
2019-10-17,2019,10,17,0.0,32.8,25.2,77.0,2,200,7259658.064516129,1817015.4575342464,3,0,1
2019-10-18,2019,10,18,0.0,33.0,26.0,74.0,2,180,7264160.193548387,1817126.4383561644,4,0,1
2019-10-19,2019,10,19,1.2,33.7,26.0,77.0,2,40,7268662.322580645,1817237.419178082,5,1,1
2019-10-20,2019,10,20,1.2,34.8,25.0,75.0,2,40,7273164.451612903,1817348.4,6,1,1
2019-10-21,2019,10,21,0.2,33.8,25.7,78.0,2,200,7277666.580645162,1817459.380821918,0,0,1
2019-10-22,2019,10,22,3.4,33.5,26.0,76.0,2,200,7282168.70967742,1817570.361643836,1,0,1
2019-10-23,2019,10,23,3.4,33.0,24.6,75.0,2,200,7286670.838709678,1817681.3424657527,2,0,1
2019-10-24,2019,10,24,1.2,34.0,24.8,73.0,2,360,7291172.967741935,1817792.3232876712,3,0,1
2019-10-25,2019,10,25,0.0,34.2,25.4,73.0,2,40,7295675.096774193,1817903.304109589,4,0,1
2019-10-26,2019,10,26,0.2,33.0,24.2,77.0,2,40,7300177.225806451,1818014.284931507,5,1,1
2019-10-27,2019,10,27,4.8,32.2,24.5,82.0,2,160,7304679.354838709,1818125.2657534247,6,1,1
2019-10-28,2019,10,28,0.0,33.6,25.5,75.0,2,200,7309181.483870967,1818236.2465753425,0,0,1
2019-10-29,2019,10,29,18.4,32.8,23.8,81.0,2,180,7313683.612903226,1818347.2273972605,1,0,1
2019-10-30,2019,10,30,0.0,32.4,24.0,81.0,2,360,7318185.741935484,1818458.208219178,2,0,1
2019-10-31,2019,10,31,0.0,32.1,24.7,76.0,2,360,7322687.870967742,1818569.189041096,3,0,1
2019-11-01,2019,11,1,34.2,33.1,24.6,78.0,2,180,7327190.0,1818680.1698630136,4,0,1
2019-11-02,2019,11,2,0.0,32.7,26.0,78.0,2,200,7312416.7,1818791.1506849315,5,1,1
2019-11-03,2019,11,3,0.0,34.3,25.7,73.0,2,180,7297643.4,1818902.1315068493,6,1,1
2019-11-04,2019,11,4,0.2,32.6,24.6,80.0,2,180,7282870.1,1819013.112328767,0,0,1
2019-11-05,2019,11,5,0.0,31.7,24.8,80.0,1,360,7268096.8,1819124.0931506848,1,0,1
2019-11-06,2019,11,6,0.0,33.4,26.3,73.0,1,360,7253323.5,1819235.0739726028,2,0,1
2019-11-07,2019,11,7,0.0,32.3,25.0,71.0,1,340,7238550.2,1819346.0547945208,3,0,1
2019-11-08,2019,11,8,1.95,34.4,25.0,71.0,1,20,7223776.9,1819457.0356164384,4,0,1
2019-11-09,2019,11,9,3.9,34.0,23.7,76.0,2,20,7209003.6,1819568.016438356,5,1,1
2019-11-10,2019,11,10,11.2,32.0,23.6,79.0,1,360,7194230.3,1819678.997260274,6,1,1
2019-11-11,2019,11,11,0.4,33.6,24.8,76.0,2,70,7179457.0,1819789.978082192,0,0,1
2019-11-12,2019,11,12,0.0,34.0,25.0,73.0,2,20,7164683.7,1819900.9589041097,1,0,1
2019-11-13,2019,11,13,0.0,33.0,24.2,75.0,2,40,7149910.4,1820011.939726028,2,0,1
2019-11-14,2019,11,14,0.0,34.6,25.2,74.0,2,180,7135137.1,1820122.9205479447,3,0,1
2019-11-15,2019,11,15,0.0,34.9,23.8,70.0,1,180,7120363.8,1820233.901369863,4,0,1
2019-11-16,2019,11,16,0.0,34.3,24.4,71.0,2,160,7105590.5,1820344.8821917807,5,1,1
2019-11-17,2019,11,17,25.0,35.3,25.0,72.0,2,180,7090817.2,1820455.8630136987,6,1,1
2019-11-18,2019,11,18,50.0,34.4,25.5,74.0,2,180,7076043.9,1820566.8438356165,0,0,1
2019-11-19,2019,11,19,6.8,33.2,24.3,82.0,2,180,7061270.6,1820677.8246575345,1,0,1
2019-11-20,2019,11,20,1.0,33.0,24.0,76.0,2,360,7046497.3,1820788.805479452,2,0,1
2019-11-21,2019,11,21,12.8,33.1,25.8,81.0,2,180,7031724.0,1820899.7863013693,3,0,1
2019-11-22,2019,11,22,8.4,32.2,25.2,81.0,1,360,7016950.7,1821010.767123288,4,0,1
2019-11-23,2019,11,23,0.4,34.0,25.1,81.0,2,360,7002177.4,1821121.7479452053,5,1,1
2019-11-24,2019,11,24,7.2,33.7,24.4,80.0,2,360,6987404.1,1821232.7287671235,6,1,1
2019-11-25,2019,11,25,14.0,32.4,25.0,78.0,2,20,6972630.8,1821343.709589041,0,0,1
2019-11-26,2019,11,26,14.7,34.0,25.0,75.0,2,40,6957857.5,1821454.6904109588,1,0,1
2019-11-27,2019,11,27,15.4,33.4,24.7,78.0,2,360,6943084.2,1821565.6712328768,2,0,1
2019-11-28,2019,11,28,0.0,34.0,25.6,72.0,3,360,6928310.9,1821676.6520547944,3,0,1
2019-11-29,2019,11,29,0.4,32.4,24.8,75.0,3,20,6913537.6,1821787.6328767124,4,0,1
2019-11-30,2019,11,30,0.0,33.7,24.2,73.0,3,20,6898764.3,1821898.61369863,5,1,1
2019-12-01,2019,12,1,0.0,32.7,24.0,74.0,1,20,6883991.0,1822009.594520548,6,1,0
2019-12-02,2019,12,2,0.0,32.0,24.0,79.0,1,140,6885879.354838709,1822120.5753424657,0,0,0
2019-12-03,2019,12,3,0.0,33.4,25.0,74.0,2,200,6887767.70967742,1822231.556164384,1,0,0
2019-12-04,2019,12,4,19.3,34.6,26.2,73.0,2,180,6889656.064516129,1822342.5369863007,2,0,0
2019-12-05,2019,12,5,0.4,34.0,26.0,78.0,2,70,6891544.419354838,1822453.5178082192,3,0,0
2019-12-06,2019,12,6,21.2,34.1,24.2,76.0,2,180,6893432.774193549,1822564.498630137,4,0,0
2019-12-07,2019,12,7,15.0,34.1,25.8,76.0,2,360,6895321.129032258,1822675.4794520547,5,1,0
2019-12-08,2019,12,8,8.8,34.3,24.7,77.0,2,20,6897209.483870967,1822786.4602739727,6,1,0
2019-12-09,2019,12,9,1.0,34.1,25.7,76.0,2,20,6899097.838709678,1822897.4410958905,0,0,0
2019-12-10,2019,12,10,0.4,32.6,25.1,77.0,2,20,6900986.193548387,1823008.421917808,1,0,0
2019-12-11,2019,12,11,0.0,33.9,23.3,68.0,2,20,6902874.548387097,1823119.402739726,2,0,0
2019-12-12,2019,12,12,0.0,32.4,23.7,76.0,3,20,6904762.903225807,1823230.383561644,3,0,0
2019-12-13,2019,12,13,5.3,31.6,24.0,83.0,3,360,6906651.258064516,1823341.3643835613,4,0,0
2019-12-14,2019,12,14,10.6,29.8,25.0,85.0,2,20,6908539.612903226,1823452.3452054795,5,1,0
2019-12-15,2019,12,15,17.6,31.3,24.0,88.0,2,20,6910427.967741936,1823563.3260273973,6,1,0
2019-12-16,2019,12,16,3.2,30.0,24.6,85.0,2,20,6912316.322580645,1823674.306849315,0,0,0
2019-12-17,2019,12,17,6.4,28.7,22.4,90.0,2,360,6914204.677419355,1823785.2876712328,1,0,0
2019-12-18,2019,12,18,0.0,32.5,23.8,75.0,3,360,6916093.0322580645,1823896.2684931504,2,0,0
2019-12-19,2019,12,19,0.0,32.2,24.7,75.0,3,360,6917981.387096774,1824007.2493150688,3,0,0
2019-12-20,2019,12,20,7.4,31.8,24.7,81.0,2,20,6919869.741935484,1824118.2301369864,4,0,0
2019-12-21,2019,12,21,1.2,28.0,24.2,85.0,2,20,6921758.096774193,1824229.210958904,5,1,0
2019-12-22,2019,12,22,1.2,30.8,23.0,80.0,2,20,6923646.451612903,1824340.191780822,6,1,0
2019-12-23,2019,12,23,0.0,33.4,24.0,72.0,2,360,6925534.806451613,1824451.17260274,0,0,0
2019-12-24,2019,12,24,0.4,32.7,25.0,75.0,2,180,6927423.161290322,1824562.1534246567,1,0,0
2019-12-25,2019,12,25,2.6,32.0,26.1,82.0,2,200,6929311.516129033,1824673.134246576,2,0,0
2019-12-26,2019,12,26,0.4,31.0,25.0,88.0,1,220,6931199.870967742,1824784.1150684927,3,0,0
2019-12-27,2019,12,27,0.0,33.1,25.3,75.0,2,20,6933088.225806451,1824895.095890411,4,0,0
2019-12-28,2019,12,28,0.0,33.1,24.5,74.0,2,360,6934976.580645162,1825006.0767123287,5,1,0
2019-12-29,2019,12,29,0.0,32.0,24.9,73.0,3,360,6936864.935483871,1825117.0575342465,6,1,0
2019-12-30,2019,12,30,0.0,31.8,25.1,73.0,2,360,6938753.29032258,1825228.0383561645,0,0,0
2019-12-31,2019,12,31,0.0,33.8,25.3,69.0,4,360,6940641.645161291,1825339.0191780825,1,0,0
2020-01-01,2020,1,1,13.6,33.0,26.5,69.0,4,360,6942530.0,1825450.0,2,0,0
2020-01-02,2020,1,2,27.2,28.2,23.6,88.0,2,360,6948511.0322580645,1825561.887978142,3,0,0
2020-01-03,2020,1,3,0.0,30.0,22.8,83.0,3,360,6954492.064516129,1825673.7759562845,4,0,0
2020-01-04,2020,1,4,0.35,31.0,23.4,77.0,2,360,6960473.096774193,1825785.663934426,5,1,0
2020-01-05,2020,1,5,0.7,31.8,24.0,81.0,2,360,6966454.129032258,1825897.5519125685,6,1,0
2020-01-06,2020,1,6,12.6,30.4,24.0,81.0,3,360,6972435.161290322,1826009.4398907104,0,0,0
2020-01-07,2020,1,7,0.2,30.2,23.7,85.0,2,360,6978416.193548387,1826121.3278688523,1,0,0
2020-01-08,2020,1,8,12.0,32.0,23.9,82.0,2,40,6984397.225806451,1826233.2158469944,2,0,0
2020-01-09,2020,1,9,1.6,29.9,24.0,87.0,2,20,6990378.258064516,1826345.1038251368,3,0,0
2020-01-10,2020,1,10,0.0,32.7,24.8,76.0,3,360,6996359.29032258,1826456.991803279,4,0,0
2020-01-11,2020,1,11,0.0,33.0,24.6,76.0,3,360,7002340.322580645,1826568.8797814208,5,1,0
2020-01-12,2020,1,12,0.2,31.8,24.5,79.0,3,360,7008321.354838709,1826680.767759563,6,1,0
2020-01-13,2020,1,13,2.466666666666667,33.6,25.9,75.0,2,40,7014302.387096774,1826792.6557377048,0,0,0
2020-01-14,2020,1,14,4.733333333333333,33.7,25.4,75.0,2,360,7020283.419354838,1826904.543715847,1,0,0
2020-01-15,2020,1,15,7.0,34.4,26.0,73.0,1,70,7026264.451612903,1827016.431693989,2,0,0
2020-01-16,2020,1,16,18.9,33.9,25.3,81.0,2,20,7032245.483870967,1827128.3196721312,3,0,0
2020-01-17,2020,1,17,0.3,33.6,22.5,79.0,2,20,7038226.516129033,1827240.207650273,4,0,0
2020-01-18,2020,1,18,0.0,32.3,22.5,73.0,1,360,7044207.548387097,1827352.0956284152,5,1,0
2020-01-19,2020,1,19,0.0,34.0,24.5,72.0,2,20,7050188.580645162,1827463.983606557,6,1,0
2020-01-20,2020,1,20,0.0,32.7,24.4,75.0,3,360,7056169.612903226,1827575.8715846995,0,0,0
2020-01-21,2020,1,21,0.0,32.0,23.0,67.0,4,360,7062150.645161291,1827687.7595628416,1,0,0
2020-01-22,2020,1,22,0.35,31.6,24.8,73.0,3,360,7068131.677419355,1827799.6475409835,2,0,0
2020-01-23,2020,1,23,0.7,33.0,24.6,74.0,3,20,7074112.70967742,1827911.5355191256,3,0,0
2020-01-24,2020,1,24,17.3,33.0,25.0,80.0,2,20,7080093.741935484,1828023.423497268,4,0,0
